level,stack_profile,stack,stack_bb,opener_seat,defender_seat,opener_open_fraction,opener_call_fraction,defender_flat_realization,hand,best_action,fold_value,flat_value,jam_value,flat_ev,jam_ev,flat_equity,jam_equity,bb_win_bb_delta,bb_win_opener_delta,bb_win_others_delta,bb_lose_bb_delta,bb_lose_opener_delta,bb_lose_others_delta
9,equal,45600,12.000,0,5,0.500,0.100,0.400,22,jam,0.000000,7.427083,33.520833,7.427083,33.520833,0.464193,0.190104,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.100,0.400,32s,jam,0.000000,4.390625,33.484375,4.390625,33.484375,0.274414,0.185547,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.100,0.400,33,jam,0.000000,7.687500,33.482639,7.687500,33.482639,0.480469,0.185330,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.100,0.400,43s,jam,0.000000,5.687500,33.447917,5.687500,33.447917,0.355469,0.180990,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.100,0.400,42s,jam,0.000000,5.765625,33.072917,5.765625,33.072917,0.360352,0.134115,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.100,0.400,32o,jam,0.000000,5.286458,32.947917,5.286458,32.947917,0.330404,0.118490,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.100,0.400,43o,jam,0.000000,5.177083,32.895833,5.177083,32.895833,0.323568,0.111979,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.100,0.400,42o,jam,0.000000,5.187500,32.798611,5.187500,32.798611,0.324219,0.099826,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,KK,jam,0.000000,12.489583,38.520833,12.489583,38.520833,0.780599,0.907552,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,AA,jam,0.000000,12.604167,37.822917,12.604167,37.822917,0.787760,0.863932,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,AQs,jam,0.000000,10.265625,36.250000,10.265625,36.250000,0.641602,0.765625,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,AKs,jam,0.000000,10.187500,36.173611,10.187500,36.173611,0.636719,0.760851,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,AKo,jam,0.000000,9.171875,35.893519,9.171875,35.893519,0.573242,0.743345,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,AQo,jam,0.000000,9.244792,35.793981,9.244792,35.793981,0.577799,0.737124,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,QQ,jam,0.000000,13.072917,34.513889,13.072917,34.513889,0.817057,0.657118,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,ATs,jam,0.000000,10.916667,34.213542,10.916667,34.213542,0.682292,0.638346,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A4s,jam,0.000000,8.640625,33.942708,8.640625,33.942708,0.540039,0.621419,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,AJs,jam,0.000000,10.250000,33.901042,10.250000,33.901042,0.640625,0.618815,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A7s,jam,0.000000,8.812500,33.760417,8.812500,33.760417,0.550781,0.610026,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A5s,jam,0.000000,8.687500,33.744792,8.687500,33.744792,0.542969,0.609049,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,ATo,jam,0.000000,11.173611,33.718750,11.173611,33.718750,0.698351,0.607422,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A6s,jam,0.000000,9.031250,33.562500,9.031250,33.562500,0.564453,0.597656,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A9s,jam,0.000000,10.958333,33.541667,10.958333,33.541667,0.684896,0.596354,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A5o,jam,0.000000,8.427083,33.475694,8.427083,33.475694,0.526693,0.592231,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,AJo,jam,0.000000,9.708333,33.468750,9.708333,33.468750,0.606771,0.591797,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A3s,jam,0.000000,9.312500,33.468750,9.312500,33.468750,0.582031,0.591797,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A8s,jam,0.000000,9.359375,33.447917,9.359375,33.447917,0.584961,0.590495,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A3o,jam,0.000000,8.588542,33.366319,8.588542,33.366319,0.536784,0.585395,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A2o,jam,0.000000,8.020833,33.364583,8.020833,33.364583,0.501302,0.585286,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A9o,jam,0.000000,10.534722,33.328125,10.534722,33.328125,0.658420,0.583008,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A7o,jam,0.000000,8.223958,33.303819,8.223958,33.303819,0.513997,0.581489,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A2s,jam,0.000000,9.062500,33.296875,9.062500,33.296875,0.566406,0.581055,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A8o,jam,0.000000,8.750000,33.289931,8.750000,33.289931,0.546875,0.580621,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A6o,jam,0.000000,8.473958,33.241319,8.473958,33.241319,0.529622,0.577582,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,A4o,jam,0.000000,8.375000,33.206597,8.375000,33.206597,0.523438,0.575412,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,99,jam,0.000000,9.937500,33.100694,9.937500,33.100694,0.621094,0.568793,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,TT,jam,0.000000,13.062500,32.951389,13.062500,32.951389,0.816406,0.559462,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,JJ,jam,0.000000,13.218750,32.923611,13.218750,32.923611,0.826172,0.557726,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,77,jam,0.000000,7.385417,32.631944,7.385417,32.631944,0.461589,0.539497,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,55,jam,0.000000,7.822917,32.625000,7.822917,32.625000,0.488932,0.539062,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,66,jam,0.000000,7.968750,32.590278,7.968750,32.590278,0.498047,0.536892,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,88,jam,0.000000,8.270833,32.565972,8.270833,32.565972,0.516927,0.535373,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,KQs,jam,0.000000,10.515625,32.489583,10.515625,32.489583,0.657227,0.530599,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,44,jam,0.000000,7.020833,32.423611,7.020833,32.423611,0.438802,0.526476,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,33,jam,0.000000,7.687500,32.298611,7.687500,32.298611,0.480469,0.518663,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,22,jam,0.000000,7.427083,32.208333,7.427083,32.208333,0.464193,0.513021,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,KQo,jam,0.000000,9.593750,32.000000,9.593750,32.000000,0.599609,0.500000,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,65s,jam,0.000000,5.500000,30.614583,5.500000,30.614583,0.343750,0.413411,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,76s,jam,0.000000,6.062500,30.598958,6.062500,30.598958,0.378906,0.412435,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,97s,jam,0.000000,4.750000,30.598958,4.750000,30.598958,0.296875,0.412435,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,64s,jam,0.000000,4.593750,30.567708,4.593750,30.567708,0.287109,0.410482,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,98s,jam,0.000000,4.604167,30.515625,4.604167,30.515625,0.287760,0.407227,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,86s,jam,0.000000,5.593750,30.447917,5.593750,30.447917,0.349609,0.402995,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,54s,jam,0.000000,5.171875,30.421875,5.171875,30.421875,0.323242,0.401367,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,87s,jam,0.000000,5.390625,30.411458,5.390625,30.411458,0.336914,0.400716,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T9s,jam,0.000000,8.000000,30.406250,8.000000,30.406250,0.500000,0.400391,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,JTs,jam,0.000000,11.250000,30.369792,11.250000,30.369792,0.703125,0.398112,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,63s,jam,0.000000,5.531250,30.333333,5.531250,30.333333,0.345703,0.395833,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,53s,jam,0.000000,5.453125,30.322917,5.453125,30.322917,0.340820,0.395182,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,43s,jam,0.000000,5.687500,30.307292,5.687500,30.307292,0.355469,0.394206,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,73s,jam,0.000000,5.593750,30.203125,5.593750,30.203125,0.349609,0.387695,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,83s,jam,0.000000,5.015625,30.161458,5.015625,30.161458,0.313477,0.385091,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,75s,jam,0.000000,5.781250,30.156250,5.781250,30.156250,0.361328,0.384766,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,84s,jam,0.000000,5.234375,30.130208,5.234375,30.130208,0.327148,0.383138,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,85s,jam,0.000000,5.562500,30.072917,5.562500,30.072917,0.347656,0.379557,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,32s,jam,0.000000,4.390625,30.072917,4.390625,30.072917,0.274414,0.379557,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,54o,jam,0.000000,5.755208,30.060764,5.755208,30.060764,0.359701,0.378798,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,J9s,jam,0.000000,11.937500,30.046875,11.937500,30.046875,0.746094,0.377930,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T8s,jam,0.000000,5.520833,30.031250,5.520833,30.031250,0.345052,0.376953,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T5s,jam,0.000000,4.895833,30.020833,4.895833,30.020833,0.305990,0.376302,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,76o,jam,0.000000,5.744792,30.000000,5.744792,30.000000,0.359049,0.375000,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,42s,jam,0.000000,5.765625,29.994792,5.765625,29.994792,0.360352,0.374674,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,52s,jam,0.000000,5.640625,29.994792,5.640625,29.994792,0.352539,0.374674,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,74s,jam,0.000000,5.531250,29.973958,5.531250,29.973958,0.345703,0.373372,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,92s,jam,0.000000,5.166667,29.911458,5.166667,29.911458,0.322917,0.369466,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T6s,jam,0.000000,5.166667,29.895833,5.166667,29.895833,0.322917,0.368490,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,93s,jam,0.000000,4.833333,29.895833,4.833333,29.895833,0.302083,0.368490,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,J4s,jam,0.000000,9.562500,29.859375,9.562500,29.859375,0.597656,0.366211,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,95s,jam,0.000000,4.645833,29.854167,4.645833,29.854167,0.290365,0.365885,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,65o,jam,0.000000,5.375000,29.848958,5.375000,29.848958,0.335938,0.365560,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T3s,jam,0.000000,5.604167,29.843750,5.604167,29.843750,0.350260,0.365234,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,64o,jam,0.000000,5.244792,29.821181,5.244792,29.821181,0.327799,0.363824,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,96s,jam,0.000000,5.125000,29.796875,5.125000,29.796875,0.320312,0.362305,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,JTo,jam,0.000000,11.090278,29.786458,11.090278,29.786458,0.693142,0.361654,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,94s,jam,0.000000,4.729167,29.770833,4.729167,29.770833,0.295573,0.360677,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,62s,jam,0.000000,5.218750,29.760417,5.218750,29.760417,0.326172,0.360026,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,J2s,jam,0.000000,8.406250,29.755208,8.406250,29.755208,0.525391,0.359701,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,72s,jam,0.000000,5.875000,29.734375,5.875000,29.734375,0.367188,0.358398,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,98o,jam,0.000000,4.180556,29.722222,4.180556,29.722222,0.261285,0.357639,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,J3s,jam,0.000000,8.140625,29.718750,8.140625,29.718750,0.508789,0.357422,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,53o,jam,0.000000,5.385417,29.713542,5.385417,29.713542,0.336589,0.357096,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T9o,jam,0.000000,7.635417,29.703125,7.635417,29.703125,0.477214,0.356445,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,75o,jam,0.000000,5.119792,29.692708,5.119792,29.692708,0.319987,0.355794,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,43o,jam,0.000000,5.177083,29.687500,5.177083,29.687500,0.323568,0.355469,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T8o,jam,0.000000,4.611111,29.678819,4.611111,29.678819,0.288194,0.354926,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,96o,jam,0.000000,4.131944,29.668403,4.131944,29.668403,0.258247,0.354275,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,J8s,jam,0.000000,9.421875,29.666667,9.421875,29.666667,0.588867,0.354167,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,J5s,jam,0.000000,8.796875,29.661458,8.796875,29.661458,0.549805,0.353841,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,87o,jam,0.000000,5.562500,29.651042,5.562500,29.651042,0.347656,0.353190,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,97o,jam,0.000000,4.125000,29.633681,4.125000,29.633681,0.257812,0.352105,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,J6s,jam,0.000000,9.515625,29.630208,9.515625,29.630208,0.594727,0.351888,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T4s,jam,0.000000,4.833333,29.630208,4.833333,29.630208,0.302083,0.351888,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,63o,jam,0.000000,5.208333,29.593750,5.208333,29.593750,0.325521,0.349609,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T7s,jam,0.000000,4.979167,29.583333,4.979167,29.583333,0.311198,0.348958,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,73o,jam,0.000000,4.807292,29.541667,4.807292,29.541667,0.300456,0.346354,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,J7s,jam,0.000000,9.093750,29.531250,9.093750,29.531250,0.568359,0.345703,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,85o,jam,0.000000,4.848958,29.513889,4.848958,29.513889,0.303060,0.344618,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,42o,jam,0.000000,5.187500,29.498264,5.187500,29.498264,0.324219,0.343641,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,84o,jam,0.000000,4.838542,29.470486,4.838542,29.470486,0.302409,0.341905,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,74o,jam,0.000000,4.765625,29.446181,4.765625,29.446181,0.297852,0.340386,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,86o,jam,0.000000,5.072917,29.444444,5.072917,29.444444,0.317057,0.340278,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,J9o,jam,0.000000,10.722222,29.425347,10.722222,29.425347,0.670139,0.339084,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,95o,jam,0.000000,3.631944,29.413194,3.631944,29.413194,0.226997,0.338325,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,62o,jam,0.000000,5.135417,29.328125,5.135417,29.328125,0.320964,0.333008,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,32o,jam,0.000000,5.286458,29.303819,5.286458,29.303819,0.330404,0.331489,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,82s,jam,0.000000,5.031250,29.296875,5.031250,29.296875,0.314453,0.331055,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,72o,jam,0.000000,4.614583,29.295139,4.614583,29.295139,0.288411,0.330946,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,J8o,jam,0.000000,8.750000,29.293403,8.750000,29.293403,0.546875,0.330838,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T7o,jam,0.000000,4.541667,29.286458,4.541667,29.286458,0.283854,0.330404,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,52o,jam,0.000000,5.302083,29.281250,5.302083,29.281250,0.331380,0.330078,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T5o,jam,0.000000,4.625000,29.256944,4.625000,29.256944,0.289062,0.328559,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,K4s,jam,0.000000,8.515625,29.229167,8.515625,29.229167,0.532227,0.326823,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T6o,jam,0.000000,4.638889,29.218750,4.638889,29.218750,0.289931,0.326172,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,J7o,jam,0.000000,8.296875,29.180556,8.296875,29.180556,0.518555,0.323785,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,J5o,jam,0.000000,8.437500,29.159722,8.437500,29.159722,0.527344,0.322483,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,92o,jam,0.000000,3.861111,29.126736,3.861111,29.126736,0.241319,0.320421,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,QTs,jam,0.000000,11.145833,29.125000,11.145833,29.125000,0.696615,0.320312,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,94o,jam,0.000000,4.027778,29.118056,4.027778,29.118056,0.251736,0.319878,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T3o,jam,0.000000,4.354167,29.112847,4.354167,29.112847,0.272135,0.319553,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T2s,jam,0.000000,5.062500,29.078125,5.062500,29.078125,0.316406,0.317383,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,T4o,jam,0.000000,4.381944,29.072917,4.381944,29.072917,0.273872,0.317057,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,Q6s,jam,0.000000,8.937500,29.041667,8.937500,29.041667,0.558594,0.315104,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,82o,jam,0.000000,4.500000,29.039931,4.500000,29.039931,0.281250,0.314996,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,Q4s,jam,0.000000,8.781250,29.020833,8.781250,29.020833,0.548828,0.313802,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,KTs,jam,0.000000,10.750000,29.013889,10.750000,29.013889,0.671875,0.313368,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,45600,12.000,0,5,0.500,0.200,0.400,Q5s,jam,0.000000,8.875000,28.993056,8.875000,28.993056,0.554688,0.312066,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
