level,stack,stack_bb,opener_seat,defender_seat,opener_open_fraction,opener_call_fraction,defender_flat_realization,hand,best_action,fold_value,flat_value,jam_value,flat_ev,jam_ev,flat_equity,jam_equity,bb_win_bb_delta,bb_win_opener_delta,bb_win_others_delta,bb_lose_bb_delta,bb_lose_opener_delta,bb_lose_others_delta
9,19000,5.000,0,5,0.500,0.050,0.400,J6o,jam,-18.000000,-23.843750,37.121528,-5.843750,55.121528,0.504883,0.280382,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J5o,jam,-18.000000,-23.125000,37.114583,-5.125000,55.114583,0.527344,0.278646,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q2o,jam,-18.000000,-22.989583,37.106771,-4.989583,55.106771,0.531576,0.276693,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J4o,jam,-18.000000,-23.447917,37.106771,-5.447917,55.106771,0.517253,0.276693,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T2o,jam,-18.000000,-30.722222,37.105035,-12.722222,55.105035,0.289931,0.276259,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T4o,jam,-18.000000,-31.236111,37.105035,-13.236111,55.105035,0.273872,0.276259,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J2o,jam,-18.000000,-22.635417,37.095486,-4.635417,55.095486,0.542643,0.273872,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q6o,jam,-18.000000,-22.843750,37.095486,-4.843750,55.095486,0.536133,0.273872,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q3o,jam,-18.000000,-23.895833,37.095486,-5.895833,55.095486,0.503255,0.273872,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T3o,jam,-18.000000,-31.291667,37.088542,-13.291667,55.088542,0.272135,0.272135,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K8o,jam,-18.000000,-23.104167,37.078125,-5.104167,55.078125,0.527995,0.269531,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K3o,jam,-18.000000,-23.437500,37.073785,-5.437500,55.073785,0.517578,0.268446,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,54s,jam,-18.000000,-29.656250,36.971354,-11.656250,54.971354,0.323242,0.242839,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,43s,jam,-18.000000,-28.625000,36.893229,-10.625000,54.893229,0.355469,0.223307,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,75s,jam,-18.000000,-28.437500,36.872396,-10.437500,54.872396,0.361328,0.218099,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,42s,jam,-18.000000,-28.468750,36.851562,-10.468750,54.851562,0.360352,0.212891,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,64s,jam,-18.000000,-30.812500,36.846354,-12.812500,54.846354,0.287109,0.211589,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,52s,jam,-18.000000,-28.718750,36.841146,-10.718750,54.841146,0.352539,0.210286,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,65s,jam,-18.000000,-29.000000,36.838542,-11.000000,54.838542,0.343750,0.209635,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,87s,jam,-18.000000,-29.218750,36.835938,-11.218750,54.835938,0.336914,0.208984,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,53s,jam,-18.000000,-29.093750,36.820312,-11.093750,54.820312,0.340820,0.205078,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,33,jam,-18.000000,-24.625000,36.812500,-6.625000,54.812500,0.480469,0.203125,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,76s,jam,-18.000000,-27.875000,36.812500,-9.875000,54.812500,0.378906,0.203125,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,85s,jam,-18.000000,-28.875000,36.799479,-10.875000,54.799479,0.347656,0.199870,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,98s,jam,-18.000000,-30.791667,36.796875,-12.791667,54.796875,0.287760,0.199219,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,84s,jam,-18.000000,-29.531250,36.778646,-11.531250,54.778646,0.327148,0.194661,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,77,jam,-18.000000,-25.229167,36.755208,-7.229167,54.755208,0.461589,0.188802,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,74s,jam,-18.000000,-28.937500,36.744792,-10.937500,54.744792,0.345703,0.186198,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,86s,jam,-18.000000,-28.812500,36.742188,-10.812500,54.742188,0.349609,0.185547,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,44,jam,-18.000000,-25.958333,36.739583,-7.958333,54.739583,0.438802,0.184896,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,32s,jam,-18.000000,-31.218750,36.731771,-13.218750,54.731771,0.274414,0.182943,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,65o,jam,-18.000000,-29.250000,36.724826,-11.250000,54.724826,0.335938,0.181207,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,66,jam,-18.000000,-24.062500,36.722222,-6.062500,54.722222,0.498047,0.180556,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,72s,jam,-18.000000,-28.250000,36.708333,-10.250000,54.708333,0.367188,0.177083,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,54o,jam,-18.000000,-28.489583,36.708333,-10.489583,54.708333,0.359701,0.177083,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,63s,jam,-18.000000,-28.937500,36.705729,-10.937500,54.705729,0.345703,0.176432,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,88,jam,-18.000000,-23.458333,36.704861,-5.458333,54.704861,0.516927,0.176215,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,22,jam,-18.000000,-25.145833,36.701389,-7.145833,54.701389,0.464193,0.175347,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,83s,jam,-18.000000,-29.968750,36.697917,-11.968750,54.697917,0.313477,0.174479,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,55,jam,-18.000000,-24.354167,36.694444,-6.354167,54.694444,0.488932,0.173611,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,64o,jam,-18.000000,-29.510417,36.692708,-11.510417,54.692708,0.327799,0.173177,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,97s,jam,-18.000000,-30.500000,36.682292,-12.500000,54.682292,0.296875,0.170573,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,73s,jam,-18.000000,-28.812500,36.666667,-10.812500,54.666667,0.349609,0.166667,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,62s,jam,-18.000000,-29.562500,36.666667,-11.562500,54.666667,0.326172,0.166667,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,76o,jam,-18.000000,-28.510417,36.658854,-10.510417,54.658854,0.359049,0.164714,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,52o,jam,-18.000000,-29.395833,36.657118,-11.395833,54.657118,0.331380,0.164280,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,75o,jam,-18.000000,-29.760417,36.639757,-11.760417,54.639757,0.319987,0.159939,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,43o,jam,-18.000000,-29.645833,36.627604,-11.645833,54.627604,0.323568,0.156901,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,82s,jam,-18.000000,-29.937500,36.625000,-11.937500,54.625000,0.314453,0.156250,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,53o,jam,-18.000000,-29.229167,36.620660,-11.229167,54.620660,0.336589,0.155165,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,93s,jam,-18.000000,-30.333333,36.614583,-12.333333,54.614583,0.302083,0.153646,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,74o,jam,-18.000000,-30.468750,36.601562,-12.468750,54.601562,0.297852,0.150391,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,87o,jam,-18.000000,-28.875000,36.592014,-10.875000,54.592014,0.347656,0.148003,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,42o,jam,-18.000000,-29.625000,36.589410,-11.625000,54.589410,0.324219,0.147352,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,32o,jam,-18.000000,-29.427083,36.579861,-11.427083,54.579861,0.330404,0.144965,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,98o,jam,-18.000000,-31.638889,36.564236,-13.638889,54.564236,0.261285,0.141059,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,63o,jam,-18.000000,-29.583333,36.559896,-11.583333,54.559896,0.325521,0.139974,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,73o,jam,-18.000000,-30.385417,36.552083,-12.385417,54.552083,0.300456,0.138021,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,95s,jam,-18.000000,-30.708333,36.546875,-12.708333,54.546875,0.290365,0.136719,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,86o,jam,-18.000000,-29.854167,36.546007,-11.854167,54.546007,0.317057,0.136502,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,85o,jam,-18.000000,-30.302083,36.546007,-12.302083,54.546007,0.303060,0.136502,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,96s,jam,-18.000000,-29.750000,36.541667,-11.750000,54.541667,0.320312,0.135417,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,62o,jam,-18.000000,-29.729167,36.536458,-11.729167,54.536458,0.320964,0.134115,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,84o,jam,-18.000000,-30.322917,36.509549,-12.322917,54.509549,0.302409,0.127387,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,83o,jam,-18.000000,-31.093750,36.496528,-13.093750,54.496528,0.278320,0.124132,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,82o,jam,-18.000000,-31.000000,36.472222,-13.000000,54.472222,0.281250,0.118056,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,97o,jam,-18.000000,-31.750000,36.463542,-13.750000,54.463542,0.257812,0.115885,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,92s,jam,-18.000000,-29.666667,36.458333,-11.666667,54.458333,0.322917,0.114583,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,72o,jam,-18.000000,-30.770833,36.438368,-12.770833,54.438368,0.288411,0.109592,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,94s,jam,-18.000000,-30.541667,36.437500,-12.541667,54.437500,0.295573,0.109375,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,96o,jam,-18.000000,-31.736111,36.387153,-13.736111,54.387153,0.258247,0.096788,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,92o,jam,-18.000000,-32.277778,36.310764,-14.277778,54.310764,0.241319,0.077691,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,93o,jam,-18.000000,-31.375000,36.305556,-13.375000,54.305556,0.269531,0.076389,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,95o,jam,-18.000000,-32.736111,36.305556,-14.736111,54.305556,0.226997,0.076389,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,94o,jam,-18.000000,-31.944444,36.243056,-13.944444,54.243056,0.251736,0.060764,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,88,jam,-18.000000,-23.458333,38.590278,-5.458333,56.590278,0.516927,0.823785,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,66,jam,-18.000000,-24.062500,38.579861,-6.062500,56.579861,0.498047,0.822483,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,55,jam,-18.000000,-24.354167,38.531250,-6.354167,56.531250,0.488932,0.816406,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,99,jam,-18.000000,-20.125000,38.520833,-2.125000,56.520833,0.621094,0.815104,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,KK,jam,-18.000000,-15.020833,38.517361,2.979167,56.517361,0.780599,0.814670,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,JJ,jam,-18.000000,-13.562500,38.475694,4.437500,56.475694,0.826172,0.809462,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,QQ,jam,-18.000000,-13.854167,38.472222,4.145833,56.472222,0.817057,0.809028,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,TT,jam,-18.000000,-13.875000,38.451389,4.125000,56.451389,0.816406,0.806424,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,77,jam,-18.000000,-25.229167,38.427083,-7.229167,56.427083,0.461589,0.803385,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,AA,jam,-18.000000,-14.791667,38.309028,3.208333,56.309028,0.787760,0.788628,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T9s,jam,-18.000000,-24.000000,36.489583,-6.000000,54.489583,0.500000,0.561198,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J9s,jam,-18.000000,-16.125000,36.328125,1.875000,54.328125,0.746094,0.541016,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,QTs,jam,-18.000000,-17.708333,36.302083,0.291667,54.302083,0.696615,0.537760,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,QJs,jam,-18.000000,-19.000000,36.197917,-1.000000,54.197917,0.656250,0.524740,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,87s,jam,-18.000000,-29.218750,36.171875,-11.218750,54.171875,0.336914,0.521484,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T5s,jam,-18.000000,-30.208333,36.166667,-12.208333,54.166667,0.305990,0.520833,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,JTo,jam,-18.000000,-17.819444,36.142361,0.180556,54.142361,0.693142,0.517795,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,75s,jam,-18.000000,-28.437500,36.140625,-10.437500,54.140625,0.361328,0.517578,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,AQs,jam,-18.000000,-19.468750,36.125000,-1.468750,54.125000,0.641602,0.515625,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,KQs,jam,-18.000000,-18.968750,36.109375,-0.968750,54.109375,0.657227,0.513672,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J8s,jam,-18.000000,-21.156250,36.098958,-3.156250,54.098958,0.588867,0.512370,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T6s,jam,-18.000000,-29.666667,36.093750,-11.666667,54.093750,0.322917,0.511719,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,AJs,jam,-18.000000,-19.500000,36.083333,-1.500000,54.083333,0.640625,0.510417,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q8s,jam,-18.000000,-21.156250,36.078125,-3.156250,54.078125,0.588867,0.509766,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q6s,jam,-18.000000,-22.125000,36.052083,-4.125000,54.052083,0.558594,0.506510,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,86s,jam,-18.000000,-28.812500,36.052083,-10.812500,54.052083,0.349609,0.506510,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q9s,jam,-18.000000,-18.750000,36.046875,-0.750000,54.046875,0.664062,0.505859,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T7s,jam,-18.000000,-30.041667,36.041667,-12.041667,54.041667,0.311198,0.505208,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,ATs,jam,-18.000000,-18.166667,36.015625,-0.166667,54.015625,0.682292,0.501953,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,JTs,jam,-18.000000,-17.500000,36.010417,0.500000,54.010417,0.703125,0.501302,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,KJs,jam,-18.000000,-19.218750,36.010417,-1.218750,54.010417,0.649414,0.501302,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,44,jam,-18.000000,-25.958333,36.000000,-7.958333,54.000000,0.438802,0.500000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,KTs,jam,-18.000000,-18.500000,35.994792,-0.500000,53.994792,0.671875,0.499349,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,85s,jam,-18.000000,-28.875000,35.994792,-10.875000,53.994792,0.347656,0.499349,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T8o,jam,-18.000000,-30.777778,35.994792,-12.777778,53.994792,0.288194,0.499349,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T8s,jam,-18.000000,-28.958333,35.984375,-10.958333,53.984375,0.345052,0.498047,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,AKs,jam,-18.000000,-19.625000,35.979167,-1.625000,53.979167,0.636719,0.497396,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q7s,jam,-18.000000,-21.531250,35.979167,-3.531250,53.979167,0.577148,0.497396,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K6s,jam,-18.000000,-22.281250,35.979167,-4.281250,53.979167,0.553711,0.497396,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,97s,jam,-18.000000,-30.500000,35.979167,-12.500000,53.979167,0.296875,0.497396,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T9o,jam,-18.000000,-24.729167,35.960069,-6.729167,53.960069,0.477214,0.495009,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,65s,jam,-18.000000,-29.000000,35.953125,-11.000000,53.953125,0.343750,0.494141,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,98s,jam,-18.000000,-30.791667,35.953125,-12.791667,53.953125,0.287760,0.494141,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,98o,jam,-18.000000,-31.638889,35.942708,-13.638889,53.942708,0.261285,0.492839,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q9o,jam,-18.000000,-18.444444,35.937500,-0.444444,53.937500,0.673611,0.492188,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,95s,jam,-18.000000,-30.708333,35.937500,-12.708333,53.937500,0.290365,0.492188,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J9o,jam,-18.000000,-18.555556,35.928819,-0.555556,53.928819,0.670139,0.491102,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,QJo,jam,-18.000000,-20.083333,35.925347,-2.083333,53.925347,0.622396,0.490668,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J5s,jam,-18.000000,-22.406250,35.916667,-4.406250,53.916667,0.549805,0.489583,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A5s,jam,-18.000000,-22.625000,35.911458,-4.625000,53.911458,0.542969,0.488932,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,96s,jam,-18.000000,-29.750000,35.911458,-11.750000,53.911458,0.320312,0.488932,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J7o,jam,-18.000000,-23.406250,35.906250,-5.406250,53.906250,0.518555,0.488281,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J7s,jam,-18.000000,-21.812500,35.890625,-3.812500,53.890625,0.568359,0.486328,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,97o,jam,-18.000000,-31.750000,35.888889,-13.750000,53.888889,0.257812,0.486111,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A7s,jam,-18.000000,-22.375000,35.880208,-4.375000,53.880208,0.550781,0.485026,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T7o,jam,-18.000000,-30.916667,35.880208,-12.916667,53.880208,0.283854,0.485026,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J8o,jam,-18.000000,-22.500000,35.859375,-4.500000,53.859375,0.546875,0.482422,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,QTo,jam,-18.000000,-18.638889,35.855903,-0.638889,53.855903,0.667535,0.481988,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,75o,jam,-18.000000,-29.760417,35.843750,-11.760417,53.843750,0.319987,0.480469,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,95o,jam,-18.000000,-32.736111,35.842014,-14.736111,53.842014,0.226997,0.480252,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,87o,jam,-18.000000,-28.875000,35.838542,-10.875000,53.838542,0.347656,0.479818,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
